Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Representative_document,Date,DateTime
I also donâ€™t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,8,8_murderer_deaths_empathy_guy,"['murderer', 'deaths', 'empathy', 'guy', 'god', 'innocent', 'rip', 'celebrity', 'omg', 'donâ']","['Most people celebrating the murder of the UnitedHealthcare CEO are lazy couch bums and bored suburbanites trying to sound like an edgy vigilante.', 'RIP to UnitedHealthcare CEO and overall great guy Brian Thompson. I donâ€™t usually get emotional over celebrity deaths but this one hurts. God bless you', 'OMG. Former NYT â€œreporterâ€\x9d Taylor Lorenz doubles down on gloating over the m*rder of the UnitedHealthcare CEO:\n\nâ€œAm I going to shed tears or have empathy for somebody who has facilitated the deaths of thousands of innocent Americans?"" \n\nWhat a psycho.']",murderer - deaths - empathy - guy - god - innocent - rip - celebrity - omg - donâ,False,12/22/2024 15:01,12/22/2024 15:01
Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,9,9_commies_healthcare_news_murdering,"['commies', 'healthcare', 'news', 'murdering', 'company', 'killed', 'care', 'united', 'murderer', '']","['United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.', ""ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class"", ""Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.""]",commies - healthcare - news - murdering - company - killed - care - united - murderer - ,True,12/22/2024 8:26,12/22/2024 8:26
Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.,0,0_istandwithunitedhealthcare_ceos_killer_capitalist,"['istandwithunitedhealthcare', 'ceos', 'killer', 'capitalist', 'millionaire', 'liberals', 'killed', 'bum', 'rich', 'die']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then Iâ€™m happy to say it.', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare""]",istandwithunitedhealthcare - ceos - killer - capitalist - millionaire - liberals - killed - bum - rich - die,False,12/21/2024 2:39,12/21/2024 2:39
Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,4,4_healthcare_sympathy_medical_care,"['healthcare', 'sympathy', 'medical', 'care', 'support', 'universal', 'lobbied', 'honor', 'uhc', 'politicians']","['What would we be defending the CEO about? \n\nBrian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.', 'What a pathetic tweet from a professor at Columbia which charges students heavy tuition fees. Brian Thompson clearly came from a humble beginning and worked his way up. Disgusting.', ""Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.""]",healthcare - sympathy - medical - care - support - universal - lobbied - honor - uhc - politicians,False,12/20/2024 18:48,12/20/2024 18:48
Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!,11,11_martyrs_healthcare_died_corrupt,"['martyrs', 'healthcare', 'died', 'corrupt', 'everyone', 'ceos', 'lives', 'jfk', 'health', 'cheering']","['Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!', 'The assassination of UnitedHealthcare CEO Brian Thompson is a lot like the assassination of JFK in the sense that both men died as martyrs who fought tirelessly to better the lives of the American people, and the only ones left cheering were the Southern hicks and the commies.', ""I want everyone to know that this is #FAKENEWS! The man in this video is NOT #UnitedHealthcare's CEO Brian Thompson! ALL LIES! Presented by none other than Biden's corrupt DOJ & the corrupt Blackstone Group!!! He was fighting them both at the time of his murder!! NO COINCIDENCES!""]",martyrs - healthcare - died - corrupt - everyone - ceos - lives - jfk - health - cheering,True,12/20/2024 15:27,12/20/2024 15:27
You think prisoners would be chomping at the bit to murder a man who slayed a monster like Brian Thompson?,7,7_assassin_tragedy_insurance_gunned,"['assassin', 'tragedy', 'insurance', 'gunned', 'brutally', 'slayed', 'cnn', 'suggesting', 'gunshot', 'executed']","['Is Audie Cornish of CNN seriously suggesting that Brian Thompson - who was gunned down in cold blood by an assassin - is somehow not a â€œvictim?â€\x9d', 'Someone talking to my husband actually knew him and said that Brian Thompson was a great person and was actually working towards improving care. Itâ€™s horrible anyone thinks his cowardly murder is okay or would fix anything.', 'On Wednesday December 4th 2024, my uncle, Brian Thompson, a husband and father of two children, was brutally executed in the middle of Manhattan by a gunshot-wound to the heart from a vigilante-leftist who was upset about their insurance coverage. \n\nPeople online are not onlyâ€¦']",assassin - tragedy - insurance - gunned - brutally - slayed - cnn - suggesting - gunshot - executed,False,12/26/2024 20:19,12/26/2024 20:19
"ABSOLUTELY DISGUSTING!

First we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yetâ€¦",20,20_unitedhealthcareâ_healthcare_supporting_left,"['unitedhealthcareâ', 'healthcare', 'supporting', 'left', 'since', 'celebrating', 'murdering', 'united', '', '']","[""Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcareâ€™s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.\n\nThere's something more going on with themâ€¦"", ""ABSOLUTELY DISGUSTING!\n\nFirst we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yetâ€¦""]",unitedhealthcareâ - healthcare - supporting - left - since - celebrating - murdering - united -  - ,True,12/26/2024 16:49,12/26/2024 16:49
"ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class",9,9_commies_healthcare_news_murdering,"['commies', 'healthcare', 'news', 'murdering', 'company', 'killed', 'care', 'united', 'murderer', '']","['United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.', ""ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class"", ""Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.""]",commies - healthcare - news - murdering - company - killed - care - united - murderer - ,True,12/25/2024 18:16,12/25/2024 18:16
This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.,21,21_care_health__,"['care', 'health', '', '', '', '', '', '', '', '']","['This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.', 'Itâ€™s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disasterâ€”higher costs for worse outcomes and less access to care.']",care - health -  -  -  -  -  -  -  - ,True,12/25/2024 18:14,12/25/2024 18:14
"Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.",9,9_commies_healthcare_news_murdering,"['commies', 'healthcare', 'news', 'murdering', 'company', 'killed', 'care', 'united', 'murderer', '']","['United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.', ""ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class"", ""Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.""]",commies - healthcare - news - murdering - company - killed - care - united - murderer - ,False,12/25/2024 16:07,12/25/2024 16:07
"A CEO that never sees the people that get claims denied can't be defined as a murderer. Brian Thompson didn't go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.",2,2_healthcare_claim_company_industry,"['healthcare', 'claim', 'company', 'industry', 'said', 'claims', 'thompsonâ', 'executive', 'kill', 'sentiment']","[""Instead of fetishizing an alleged murderer why don't we hear more about \nBrian Thompson who worked for 20 years for a company and moved up to CEO before being struck down. \n\nSomething is sick with our social media #algorithms and mindset."", 'A CEO that never sees the people that get claims denied can\'t be defined as a murderer. Brian Thompson didn\'t go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.', 'The idea that Brian Thompson deserved to die because he was a rich healthcare executive appears to be...a disturbingly popular sentiment. You cannot claim to be the movement of compassion & tolerance while gleefully celebrating a dad of two getting shot to death. So vile.']",healthcare - claim - company - industry - said - claims - thompsonâ - executive - kill - sentiment,True,12/25/2024 8:05,12/25/2024 8:05
"What would we be defending the CEO about? 

Brian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.",4,4_healthcare_sympathy_medical_care,"['healthcare', 'sympathy', 'medical', 'care', 'support', 'universal', 'lobbied', 'honor', 'uhc', 'politicians']","['What would we be defending the CEO about? \n\nBrian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.', 'What a pathetic tweet from a professor at Columbia which charges students heavy tuition fees. Brian Thompson clearly came from a humble beginning and worked his way up. Disgusting.', ""Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.""]",healthcare - sympathy - medical - care - support - universal - lobbied - honor - uhc - politicians,True,12/24/2024 22:38,12/24/2024 22:38
Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info.,1,1_healthcare_insurance_doctors_care,"['healthcare', 'insurance', 'doctors', 'care', 'leading', 'news', 'hospitals', 'health', 'folks', 'way']","[""I don't know anything about the probe. However, from what I have seen of United Healthcare. Disabled people with Medicaid and Medicare have a very easy way in obtaining great insurance from United Healthcare Tricare..."", ""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.']",healthcare - insurance - doctors - care - leading - news - hospitals - health - folks - way,True,12/24/2024 0:05,12/24/2024 0:05
Brian Thompson didn't put anyone into medical debt.,4,4_healthcare_sympathy_medical_care,"['healthcare', 'sympathy', 'medical', 'care', 'support', 'universal', 'lobbied', 'honor', 'uhc', 'politicians']","['What would we be defending the CEO about? \n\nBrian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.', 'What a pathetic tweet from a professor at Columbia which charges students heavy tuition fees. Brian Thompson clearly came from a humble beginning and worked his way up. Disgusting.', ""Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.""]",healthcare - sympathy - medical - care - support - universal - lobbied - honor - uhc - politicians,False,12/23/2024 16:33,12/23/2024 16:33
.: The Left is celebrating the murder of the United Healthcare CEO Brian Thompson to promote their socialist takeover of our medical system!,12,12_healthcare_socialist_corporate_greed,"['healthcare', 'socialist', 'corporate', 'greed', 'health', 'medical', 'ron', 'care', 'takeover', 'horrible']","['When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.', 'Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!', 'Ron, you gotta check yourself. Tweeting all this anti-Brian Thompson/United Healthcare stuff right now appears to justify his killing. I get being anti-corporate greed but justifying the murder of a CEO (esp. without knowing nothing about him) is plain wrong']",healthcare - socialist - corporate - greed - health - medical - ron - care - takeover - horrible,False,12/19/2024 3:38,12/19/2024 3:38
everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare,22,22_leftist_radicalized_makes_,"['leftist', 'radicalized', 'makes', '', '', '', '', '', '', '']","['Some people are mad but I can very much get behind this', 'everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare']",leftist - radicalized - makes -  -  -  -  -  -  - ,True,12/18/2024 5:21,12/18/2024 5:21
Some people are mad but I can very much get behind this,22,22_leftist_radicalized_makes_,"['leftist', 'radicalized', 'makes', '', '', '', '', '', '', '']","['Some people are mad but I can very much get behind this', 'everything these idiot leftist luigi-stans post makes me more and more radicalized in defense of UnitedHealthcare']",leftist - radicalized - makes -  -  -  -  -  -  - ,True,12/18/2024 4:17,12/18/2024 4:17
"Luigi Mangione ~ 
The Patron Saint of 
American Health Care âœï¸ ðŸ¥",5,5_care_health_doctors_ðÿ,"['care', 'health', 'doctors', 'ðÿ', 'helping', 'day', 'todayâ', 'thank', 'guy', 'feel']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care âœ\x9dï¸\x8f ðŸ\x8f¥', 'Saint Luigi of Mangione - He sacrificed his freedom to make our health care better', ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]",care - health - doctors - ðÿ - helping - day - todayâ - thank - guy - feel,True,12/18/2024 0:57,12/18/2024 0:57
#UnitedHealthcare has a plan for all of us.,14,14_healthcare_creed_depose_assassin,"['healthcare', 'creed', 'depose', 'assassin', 'deserve', 'corporate', 'proud', 'assassinâ', 'alike', '']","['#UnitedHealthcare has a plan for all of us.', 'ðŸ’¼ UnitedHealthcare Deny Defend Depose â€“ because corporate strategies deserve a bold statement. Wear it loud, wear it proud! ðŸ›’ Grab yours now ðŸ‘‰', 'Gear up like an assassin, but this time with healthcare on your side. ðŸ—¡ï¸\x8fðŸ’Š Show off your stealthy style with the Assassinâ€™s Creed UnitedHealthcare! Perfect for gamers and healthcare warriors alike. ðŸ–¤ Grab yours now! ðŸ‘‰']",healthcare - creed - depose - assassin - deserve - corporate - proud - assassinâ - alike - ,True,12/18/2024 0:35,12/18/2024 0:35
"No, it's not socialism (yet) but it's far from a free market. The stupid people celebrating the assassination of Brian Thompson are very often the ones who support the things causing the problems they decry. They made the mess. TANSTAAFL.",10,10_healthcare_benefit_socialism_support,"['healthcare', 'benefit', 'socialism', 'support', 'wealth', 'thompsonâ', 'hypocrite', 'socialists', 'tragic', 'afford']","['Amen! Itâ€™s sickening to see people glorifying the cold-blooded killing of Brian Thompsonâ€”a man who embodied the American dream. If youâ€™re upset with the healthcare system, work to change it. Stop celebrating a madman.', 'Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Canâ€™t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble', 'Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit ofâ€¦']",healthcare - benefit - socialism - support - wealth - thompsonâ - hypocrite - socialists - tragic - afford,False,12/17/2024 20:29,12/17/2024 20:29
"Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.",16,16_murderer_victims_perpetrator_obviously,"['murderer', 'victims', 'perpetrator', 'obviously', 'alleged', 'healthcare', 'accountable', 'instead', 'humiliated', 'poor']","['Instead of expressing shock at the murder of UnitedHealthcare CEO Brian Thompson, many progressives could hardly contain their glee, even praising, excusing, or pining for the alleged gunman, Luigi Mangione.', 'You are a very sad but typical liberal who blames the victims and will not hold the perpetrator accountable! You think the CEO of United Healthcare, who grew up in a middle to poor class family and made himself what he was today unlike the privileged murderer Luigi, had it comingâ€¦', 'Obviously, there\'s a ton we do not know about the Unitedhealthcare (alleged) shooter.\n\nWhat we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.']",murderer - victims - perpetrator - obviously - alleged - healthcare - accountable - instead - humiliated - poor,True,12/17/2024 18:40,12/17/2024 18:40
"Chris Murphyâ€¦. â€œIâ€™m never going to condone gun violenceâ€â€¦. Then goes on to basically justify the murder of the UnitedHealthCare CEO. 

He also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.",3,3_healthcare_obamacare_ceos_insurance,"['healthcare', 'obamacare', 'ceos', 'insurance', 'companies', 'business', 'industry', 'leaders', 'united', 'learn']","['Chris Murphyâ€¦. â€œIâ€™m never going to condone gun violenceâ€\x9dâ€¦. Then goes on to basically justify the murder of the UnitedHealthCare CEO. \n\nHe also seems to forget that the insurance industry is heavily regulated in all they do due to the ObamaCare act which he voted for.', 'This is pure evil. Iâ€™m sure weâ€™ll learn more about the motivation, but it canâ€™t be helped by politicians constantly dehumanizing business leaders and blaming companies for the outcomes of ill-conceived regulations.', ""I guess little fella didn't learn. He constantly demonizes CEOs. Brian Thompson CEO of United Healthcare was MURDERED yesterday in NYC. Instead of giving it a rest little fella doubles down on disparaging another CEO. Looks like litter fella won't stop until all CEOs are murdered""]",healthcare - obamacare - ceos - insurance - companies - business - industry - leaders - united - learn,True,12/16/2024 15:50,12/16/2024 15:50
Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangioneâ€™s revolutionary action.,15,15_murdering_case_mangioneâ_leader,"['murdering', 'case', 'mangioneâ', 'leader', 'martyr', 'business', 'already', 'propagandist', 'claims', 'previously']","[""What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? \nI just read his manifesto and that man is a martyr for all of us!"", 'Totally agree. I imagine several lives have already been saved due to claims that would have been denied previously to Mangioneâ€™s revolutionary action.', '. is a propagandist trying to convince you that violence against a business leader is normalized. \n\nItâ€™s not. Thatâ€™s socialist dogma. Mangione is a murdering nutjob who Ali admires for his violence against capitalism.']",murdering - case - mangioneâ - leader - martyr - business - already - propagandist - claims - previously,True,12/16/2024 3:13,12/16/2024 3:13
#UnitedHealthCare over 5x the runner up...,6,6_benefits_promotion_ðÿ_,"['benefits', 'promotion', 'ðÿ', '', '', '', '', '', '', '']","['congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!', 'Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that Iâ€™ve needed for years ðŸ˜\xad been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years Iâ€™m so happy rn ily Luigi.']",benefits - promotion - ðÿ -  -  -  -  -  -  - ,False,12/16/2024 2:46,12/16/2024 2:46
7/ The American Dream is real. It lived in Brian Thompson. Letâ€™s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America,24,24_unitedhealthcareceo_americanway_americafirst_america,"['unitedhealthcareceo', 'americanway', 'americafirst', 'america', 'american', '', '', '', '', '']",['7/ The American Dream is real. It lived in Brian Thompson. Letâ€™s honor his legacy by living up to the values he embodied. #UnitedHealthcare #unitedhealthcareceo #AmericanDad #AmericanWay #americafirst #America'],unitedhealthcareceo - americanway - americafirst - america - american -  -  -  -  - ,True,12/16/2024 1:48,12/16/2024 1:48
"AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? Theyâ€™d be outraged. These people are not serious or intelligent.",17,17_healthcare_murderer_outraged_donâ,"['healthcare', 'murderer', 'outraged', 'donâ', 'demise', 'skin', 'sick', '', '', '']","['AOC, other progressives condemn violence but suggest justification for killing of UnitedHealthcare CEO. Hmmm, what if we celebrated their demise? Theyâ€™d be outraged. These people are not serious or intelligent.', 'â€œTHIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONEâ€™S SKIN CRAWL.â€\x9d  blasts liberals for justifying the murder of UnitedHealthcare CEO! â€œYou donâ€™t go murder a person!â€\x9d', 'DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a â€œhero.â€\x9d\n\nThese same freaks are the ones who say genocide when countries go after terrorists.']",healthcare - murderer - outraged - donâ - demise - skin - sick -  -  - ,True,12/15/2024 3:31,12/15/2024 3:31
"Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.

Brian Thompson grew up middle class and made his own way.

Liberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.",0,0_istandwithunitedhealthcare_ceos_killer_capitalist,"['istandwithunitedhealthcare', 'ceos', 'killer', 'capitalist', 'millionaire', 'liberals', 'killed', 'bum', 'rich', 'die']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then Iâ€™m happy to say it.', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare""]",istandwithunitedhealthcare - ceos - killer - capitalist - millionaire - liberals - killed - bum - rich - die,True,12/14/2024 19:53,12/14/2024 19:53
"Be like Luigi. He is the blueprint, the people will love you.",5,5_care_health_doctors_ðÿ,"['care', 'health', 'doctors', 'ðÿ', 'helping', 'day', 'todayâ', 'thank', 'guy', 'feel']","['Luigi Mangione ~ \nThe Patron Saint of \nAmerican Health Care âœ\x9dï¸\x8f ðŸ\x8f¥', 'Saint Luigi of Mangione - He sacrificed his freedom to make our health care better', ""I just want to thank Luigi Mangione for helping my husband take care of me the day after my cataract surgery. He was helping my husband do chores around the house on 12/04/24 while I was sleeping off the anesthesia. Such a kind soul who'd never do anything wrong.""]",care - health - doctors - ðÿ - helping - day - todayâ - thank - guy - feel,False,12/14/2024 18:32,12/14/2024 18:32
"In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. 

If that means that the majority of Americans are giant morons then Iâ€™m happy to say it.",0,0_istandwithunitedhealthcare_ceos_killer_capitalist,"['istandwithunitedhealthcare', 'ceos', 'killer', 'capitalist', 'millionaire', 'liberals', 'killed', 'bum', 'rich', 'die']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then Iâ€™m happy to say it.', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare""]",istandwithunitedhealthcare - ceos - killer - capitalist - millionaire - liberals - killed - bum - rich - die,True,12/11/2024 3:00,12/11/2024 3:00
It was completely seemless. They just took care of it. There was never any issues of coverage. It was just no add'l stress at a very emotional time for us. I am very greatful to #UnitedHealthcare,1,1_healthcare_insurance_doctors_care,"['healthcare', 'insurance', 'doctors', 'care', 'leading', 'news', 'hospitals', 'health', 'folks', 'way']","[""I don't know anything about the probe. However, from what I have seen of United Healthcare. Disabled people with Medicaid and Medicare have a very easy way in obtaining great insurance from United Healthcare Tricare..."", ""Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info."", 'UnitedHealthcare (UHC) offers a food benefit that provides a monthly credit to help pay for healthy food and over-the-counter (OTC) products. The credit is loaded onto a UCard, which can be used at participating stores or online.']",healthcare - insurance - doctors - care - leading - news - hospitals - health - folks - way,False,12/11/2024 0:35,12/11/2024 0:35
Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results,6,6_benefits_promotion_ðÿ_,"['benefits', 'promotion', 'ðÿ', '', '', '', '', '', '', '']","['congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!', 'Funny to come across my old tweet to #UnitedHealthcare - and former CEO Andrew Witty.. and the tweet got results', 'Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that Iâ€™ve needed for years ðŸ˜\xad been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years Iâ€™m so happy rn ily Luigi.']",benefits - promotion - ðÿ -  -  -  -  -  -  - ,True,12/11/2024 0:22,12/11/2024 0:22
Luigi Mangione never denied my insurance claims,0,0_istandwithunitedhealthcare_ceos_killer_capitalist,"['istandwithunitedhealthcare', 'ceos', 'killer', 'capitalist', 'millionaire', 'liberals', 'killed', 'bum', 'rich', 'die']","['In basically every appreciable way I am closer to Brian Thompson than Luigi Mangione and I have nothing but contempt for the giant morons who identify with the shooter. \n\nIf that means that the majority of Americans are giant morons then Iâ€™m happy to say it.', 'Luigi grew up in privilege, was never even a customer of UHC, apparently did get treatment for his back.\n\nBrian Thompson grew up middle class and made his own way.\n\nLiberals are cheering on a coddled rich kid who murdered a good guy who worked for everything he had.', ""LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare""]",istandwithunitedhealthcare - ceos - killer - capitalist - millionaire - liberals - killed - bum - rich - die,False,12/10/2024 22:47,12/10/2024 22:47
