Date,Title,Url,Account Type,Author,Full Name,Full Text,X Author ID,X Verified,DateTime,original_text,day,gpt-4.1-mini_stance,Topic
12/13/2024 19:56,"Amen! Itâ€™s sickening to see people glorifying the cold-blooded killing of Brian Thompsonâ€”a man who embodied the American dream. If youâ€™re upset with the healthcare system, work to change it. Stop celebrating a madman. https://t.co/iVDWgaH9N1",http://twitter.com/RightAngleView/statuses/1867659986148737390,individual,RightAngleView,RightAngleView (RightAngleView),"Amen! Itâ€™s sickening to see people glorifying the cold-blooded killing of Brian Thompsonâ€”a man who embodied the American dream. If youâ€™re upset with the healthcare system, work to change it. Stop celebrating a madman. https://t.co/iVDWgaH9N1",1.82e+18,True,12/13/2024 19:56,"Amen! Itâ€™s sickening to see people glorifying the cold-blooded killing of Brian Thompsonâ€”a man who embodied the American dream. If youâ€™re upset with the healthcare system, work to change it. Stop celebrating a madman.",12/13/2024,1,10
12/13/2024 11:32,".@alibreland is a propagandist trying to convince you that violence against a business leader is normalized. 

Itâ€™s not. Thatâ€™s socialist dogma. Mangione is a murdering nutjob who Ali admires for his violence against capitalism.",http://twitter.com/MichaelRCaputo/statuses/1867533136302944330,individual,MichaelRCaputo,MichaelRCaputo (Michael R. Caputo),".@alibreland is a propagandist trying to convince you that violence against a business leader is normalized. 

Itâ€™s not. Thatâ€™s socialist dogma. Mangione is a murdering nutjob who Ali admires for his violence against capitalism.",67328110.0,True,12/13/2024 11:32,". is a propagandist trying to convince you that violence against a business leader is normalized. 

Itâ€™s not. Thatâ€™s socialist dogma. Mangione is a murdering nutjob who Ali admires for his violence against capitalism.",12/13/2024,1,15
12/13/2024 2:46,RT @RealAmVoice â€œTHIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONEâ€™S SKIN CRAWL.â€ @stinchfield1776 blasts liberals for justifying the murder of UnitedHealthcare CEO! â€œYou donâ€™t go murder a person!â€ https://t.co/YPxyz0v3IB,http://twitter.com/stinchfield1776/statuses/1867400562217472022,individual,stinchfield1776,stinchfield1776 (Grant Stinchfield),RT @RealAmVoice â€œTHIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONEâ€™S SKIN CRAWL.â€ @stinchfield1776 blasts liberals for justifying the murder of UnitedHealthcare CEO! â€œYou donâ€™t go murder a person!â€ https://t.co/YPxyz0v3IB,14559721.0,True,12/13/2024 2:46,â€œTHIS IS THE KIND OF SICK BEHAVIOR FROM THE LEFT THAT SHOULD MAKE EVERYONEâ€™S SKIN CRAWL.â€  blasts liberals for justifying the murder of UnitedHealthcare CEO! â€œYou donâ€™t go murder a person!â€,12/13/2024,1,17
12/12/2024 19:14,"Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcareâ€™s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.

There's something more going on with themâ€¦",http://twitter.com/_NavyBrat/statuses/1867286879462105535,individual,_NavyBrat,_NavyBrat (Navyâš“Brat),"Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcareâ€™s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.

There's something more going on with themâ€¦",1.48e+18,True,12/12/2024 19:14,"Over the last few days, I've been watching the Left and Left MSM celebrating Luigi Mangione murdering UnitedHealthcareâ€™s CEO, Brian Thompson. It is disgusting. It's also not a surprise since the Left love celebrating violence.

There's something more going on with themâ€¦",12/12/2024,1,20
12/12/2024 19:10,@SnellSZN congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!,http://twitter.com/Mr_Buckworth/statuses/1867285855314096474,individual,Mr_Buckworth,Mr_Buckworth (Olâ€™ Saint Buckworth ðŸŽ„â„ï¸),@SnellSZN congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!,1.73e+18,False,12/12/2024 19:10,congrats on your promotion to CEO of UnitedHealthcare snellszn! you sure got some big shoes to fill!,12/12/2024,1,6
12/12/2024 18:29,"LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare https://t.co/pEkU3Q6ayx",http://twitter.com/IsraelsBestie/statuses/1867275536286068784,individual,IsraelsBestie,IsraelsBestie (Israel Is My Mommy ðŸ¥°),"LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare https://t.co/pEkU3Q6ayx",1.79e+18,False,12/12/2024 18:29,"LUIGI MANGIONE is a dumb loser who murdered #UnitedHealthcare CEO Brian Thompson because he hurt his tard back due to sucking at surfing. He also eats McDonalds, is a weak drug addict and listens to Taylor Swift because he's a tard! #MAGA #FreeLuigi #IstandWithUnitedHealthcare",12/12/2024,1,0
12/12/2024 16:44,@TiffanyFong_ United Healthcare should pony up.  It would help them with normal people AND troll the commies that think Luigi is Robin Hood.,http://twitter.com/DanOvercast/statuses/1867249100728758484,individual,DanOvercast,DanOvercast (Dan Overcast),@TiffanyFong_ United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.,9.14e+17,True,12/12/2024 16:44,United Healthcare should pony up. It would help them with normal people AND troll the commies that think Luigi is Robin Hood.,12/12/2024,1,9
12/12/2024 15:17,@FlamenDia1is @KyleKulinski It's far more compassionate than denying someone healthcare to protect your profits. #UnitedHealthcare,http://twitter.com/Hobbie_VK/statuses/1867227309725581419,individual,Hobbie_VK,Hobbie_VK (HobbieðŸ‡ºðŸ‡²ðŸ‡ºðŸ‡¦ðŸ‡«ðŸ‡® #CodifyRoe #GND #M4A),@FlamenDia1is @KyleKulinski It's far more compassionate than denying someone healthcare to protect your profits. #UnitedHealthcare,72583878.0,False,12/12/2024 15:17,It's far more compassionate than denying someone healthcare to protect your profits. #UnitedHealthcare,12/12/2024,1,13
12/12/2024 13:28,Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!,http://twitter.com/GlennFischer8/statuses/1867199942378332316,individual,GlennFischer8,GlennFischer8 (Glenn Fischer),Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!,7.7e+17,False,12/12/2024 13:28,Elizabeth Warren made comments that encourage violence against the health care industry. How horrible! The senate should censure her and her constituents must vote her out of office. To justify the cold blooded murder of a Health Care CEO is reckless. Brian Thompson was murdered!,12/12/2024,1,12
12/12/2024 12:31,"@Perfectly_Fine1 @ProudSocialist Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.",http://twitter.com/BuccStone/statuses/1867185401238016043,individual,BuccStone,BuccStone (Bucc D. Stone),"@Perfectly_Fine1 @ProudSocialist Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.",1.46e+18,True,12/12/2024 12:31,"Brian Thompson never lobbied any politicians for those purposes, and you have no evidence that he did. It's all your own conjecture. He worked there for 20 years and climbed the corporate ladder to expose corruption. There is clear evidence of that.",12/12/2024,1,4
12/12/2024 7:24,"Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that Iâ€™ve needed for years ðŸ˜­ been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years Iâ€™m so happy rn ily Luigi.",http://twitter.com/yhmzotf/statuses/1867108162090025289,individual,yhmzotf,yhmzotf (Z),"Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that Iâ€™ve needed for years ðŸ˜­ been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years Iâ€™m so happy rn ily Luigi.",1.15e+18,False,12/12/2024 7:24,"Got a new job and I get benefits imma make this money then use those benefits to have the surgery on my knees that Iâ€™ve needed for years ðŸ˜­ been walking around with a torn LCL, ACL, meniscus, patellar tendon, and broken foot for 2 years Iâ€™m so happy rn ily Luigi.",12/12/2024,1,6
12/12/2024 3:59,"Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit ofâ€¦",http://twitter.com/NebraskaNice83/statuses/1867056541657895019,individual,NebraskaNice83,NebraskaNice83 (the Preacherâ€™s Kid),"Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit ofâ€¦",267587741.0,True,12/12/2024 3:59,"Anyone, and I mean anyone celebrating the tragic end of Brian Thompson is a hypocrite, a cancer on society, or both. Yes, they need prayer, although they probably also need the kind of corrective discipline their parents likely were too liberated to afford them the benefit ofâ€¦",12/12/2024,1,10
12/12/2024 0:21,RT @AnthonyDEllena This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didnâ€™t deserve to die and luigi mangione is a monster and a killer. https://t.co/KA8P7wtJDC,http://twitter.com/DEllena4RI/statuses/1867001900471640336,individual,DEllena4RI,DEllena4RI (Anthony Dâ€™Ellena For Narragansett Town Council),RT @AnthonyDEllena This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didnâ€™t deserve to die and luigi mangione is a monster and a killer. https://t.co/KA8P7wtJDC,1.68e+18,False,12/12/2024 0:21,This is the American dream not some little shit that killed a guy for doing his job. Brian Thompson didnâ€™t deserve to die and luigi mangione is a monster and a killer.,12/12/2024,1,0
12/11/2024 23:17,"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us! https://t.co/RJX0RbEBXQ",http://twitter.com/CitrusSmke/statuses/1866985715159933011,individual,CitrusSmke,CitrusSmke (IndiKCa Black),"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us! https://t.co/RJX0RbEBXQ",1.37e+18,False,12/11/2024 23:17,"What's y'all stance on the Luigi Mangione murder case of the CEO of United healthcare?? 
I just read his manifesto and that man is a martyr for all of us!",12/11/2024,1,15
12/11/2024 21:23,"When a United States Senator @SenWarren accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.
https://t.co/XIfPa5gWhS",http://twitter.com/Gibson5972/statuses/1866956892028702983,individual,Gibson5972,"Gibson5972 (Quintessential AmericanðŸ‡ºðŸ‡¸ God,Family,1A,2AðŸ‡ºðŸ‡¸)","When a United States Senator @SenWarren accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.
https://t.co/XIfPa5gWhS",1.64e+18,True,12/11/2024 21:23,"When a United States Senator  accepts as understandable the murder of a man just because he works in healthcare, we know America is not electing its best. This is a reprehensible view.",12/11/2024,1,12
12/11/2024 21:19,Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Canâ€™t say the same for the socialists celebrating  his death who might lose their healthcare and will see their precious Gaza turn to rubble,http://twitter.com/cleanbowled670/statuses/1866956118620319861,individual,cleanbowled670,cleanbowled670 (DonkeyKong17),Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Canâ€™t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble,1.54e+18,False,12/11/2024 21:19,Brian Thompson was a chad actual middle class dude who earned generational wealth wealth for his wife and kids. Canâ€™t say the same for the socialists celebrating his death who might lose their healthcare and will see their precious Gaza turn to rubble,12/11/2024,1,10
12/11/2024 20:20,They made me feel so safe at the Doctors office todayâ€¦ wonder if it had to do anything with that Luigi guy https://t.co/3O2q7cqqGM,http://twitter.com/CamGFunny/statuses/1866941183630643455,individual,CamGFunny,CamGFunny (Cam),They made me feel so safe at the Doctors office todayâ€¦ wonder if it had to do anything with that Luigi guy https://t.co/3O2q7cqqGM,48559400.0,True,12/11/2024 20:20,They made me feel so safe at the Doctors office todayâ€¦ wonder if it had to do anything with that Luigi guy,12/11/2024,1,5
12/11/2024 20:05,Itâ€™s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disasterâ€”higher costs for worse outcomes and less access to care. https://t.co/tCWUhANlPT,http://twitter.com/joelpollak/statuses/1866937343762223226,individual,joelpollak,joelpollak (Joel Pollak),Itâ€™s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disasterâ€”higher costs for worse outcomes and less access to care. https://t.co/tCWUhANlPT,10292132.0,True,12/11/2024 20:05,Itâ€™s atrocious that anyone is defending the murder of the UnitedHealthcare CEO as some kind of blow against private health insurance. Government-designed insurance under Obamacare has been a disasterâ€”higher costs for worse outcomes and less access to care.,12/11/2024,1,21
12/10/2024 1:54,RT @irishloubega A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,http://twitter.com/pig_return/statuses/1866300545876529530,individual,pig_return,pig_return (AUKUS B'gosh),RT @irishloubega A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,1.25e+18,False,12/10/2024 1:54,A useless bum called Luigi Mangione shot dead Brian Thompson who was one of the greatest CEOs to have ever been born. Rot in HELL Mangione.,12/10/2024,1,0
12/10/2024 1:41,"Luigi Mangione was anti-capitalist 

The fucking moron doesnâ€™t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",http://twitter.com/georgegotpicks/statuses/1866297073836105945,individual,georgegotpicks,georgegotpicks (George brucato),"Luigi Mangione was anti-capitalist 

The fucking moron doesnâ€™t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",1.79e+18,False,12/10/2024 1:41,"Luigi Mangione was anti-capitalist 

The fucking moron doesnâ€™t like the idea of hard work = money 

So he takes it out on a multi millionaire ceo 

On top of all that, 5 days after committing the murder he was still in possession of the weapon

That checks out.",12/10/2024,1,0
12/10/2024 1:07,@mrddmia @voxdotcom @washingtonpost @nytimes @TaylorLorenz Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. Moreâ€¦,http://twitter.com/LeDogRules/statuses/1866288677284188547,individual,LeDogRules,LeDogRules (LeDog),@mrddmia @voxdotcom @washingtonpost @nytimes @TaylorLorenz Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. Moreâ€¦,1.8e+18,True,12/10/2024 1:07,Lorenz is a heartless ghoul. This coward shot this Brian Thompson in the back for no reason. Ice water runs through his veins. I hope Thompson's family sues Lorenz and demand a retraction for her accusation that Brian killed 10s of thousands of people. She's full of shit. Moreâ€¦,12/10/2024,1,23
12/10/2024 0:22,"Obviously, there's a ton we do not know about the Unitedhealthcare (alleged) shooter.

What we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.",http://twitter.com/AlexBerenson/statuses/1866277310522851354,individual,AlexBerenson,AlexBerenson (Alex Berenson),"Obviously, there's a ton we do not know about the Unitedhealthcare (alleged) shooter.

What we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.",87679233.0,True,12/10/2024 0:22,"Obviously, there's a ton we do not know about the Unitedhealthcare (alleged) shooter.

What we do know already: all those progressives who cheered it and hoped - yes, hoped - it would be a ""justified"" killing, a denied care tit-for-tat, have humiliated themselves yet again.",12/10/2024,1,16
12/9/2024 22:47,Laugh all yall want but Luigi just saved thousands if not MILLIONS of lives ðŸ«¡ðŸ«¡ðŸ«¡,http://twitter.com/SuccMyDrift/statuses/1866253393372512395,individual,SuccMyDrift,SuccMyDrift (â™‹ï¸ðŸ‡¯ðŸ‡²SLEEPY CUZZ ðŸ‡¹ðŸ‡¹â™‹ï¸),Laugh all yall want but Luigi just saved thousands if not MILLIONS of lives ðŸ«¡ðŸ«¡ðŸ«¡,1.35e+18,False,12/9/2024 22:47,Laugh all yall want but Luigi just saved thousands if not MILLIONS of lives ðŸ«¡ðŸ«¡ðŸ«¡,12/9/2024,1,9
12/4/2024 20:57,"RT @EYakoby DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a â€œhero.â€

These same freaks are the ones who say genocide when countries go after terrorists. https://t.co/zYKahpnfRh",http://twitter.com/PawsNeedClaws/statuses/1864413800645935328,individual,PawsNeedClaws,PawsNeedClaws (CindyShep ðŸ‡ºðŸ‡¸ðŸ‡®ðŸ‡±#JusticeForMalkiRoth),"RT @EYakoby DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a â€œhero.â€

These same freaks are the ones who say genocide when countries go after terrorists. https://t.co/zYKahpnfRh",4880906592.0,True,12/4/2024 20:57,"DISGUSTING: Fat left activists are posting videos celebrating the killing of United Healthcare CEO Brian Thompson and describing the murderer as a â€œhero.â€

These same freaks are the ones who say genocide when countries go after terrorists.",12/4/2024,1,17
12/22/2024 21:54,Saint Luigi of Mangione - He sacrificed his freedom to make our health care better https://t.co/IKQplZC1Mp,http://twitter.com/WilliamJKelleh1/statuses/1870951175501312114,individual,WilliamJKelleh1,"WilliamJKelleh1 (William J. Kelleher, Ph.D.)",Saint Luigi of Mangione - He sacrificed his freedom to make our health care better https://t.co/IKQplZC1Mp,1.21e+18,False,12/22/2024 21:54,Saint Luigi of Mangione - He sacrificed his freedom to make our health care better,12/22/2024,1,5
12/22/2024 15:01,@AThinksAloud @ConceptualJames I also donâ€™t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,http://twitter.com/HaroldPeckNYC/statuses/1870847204824400072,individual,HaroldPeckNYC,HaroldPeckNYC (Harold MF Peck),@AThinksAloud @ConceptualJames I also donâ€™t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,1.68e+18,True,12/22/2024 15:01,I also donâ€™t want to hang out with you if you think the UnitedHealthcare CEO murder was a good thing. And you celebrate the murderer.,12/22/2024,1,8
12/22/2024 8:26,RT @JaigenCole @JoshDav31847330 @angel_0f_deathx @TheRossMess Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,http://twitter.com/ScottZPinkRose/statuses/1870747834498121825,individual,ScottZPinkRose,ScottZPinkRose (WearAMask),RT @JaigenCole @JoshDav31847330 @angel_0f_deathx @TheRossMess Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,7.61e+17,False,12/22/2024 8:26,Blue Cross Blue Shield literally reversed course on a policy change that would have killed millions within hours of news of the shooting getting out. That's better results than you most often hear. More Luigi's are needed.,12/22/2024,1,9
12/21/2024 2:39,Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.,http://twitter.com/Anderso62728581/statuses/1870298139254542554,individual,Anderso62728581,Anderso62728581 (Anderson (Fuck ðŸ‡µðŸ‡¸)),Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.,1.56e+18,False,12/21/2024 2:39,Luigi Mangione is a criminal terrorist. He killed a ceo not just for revenge but in the hopes that it would stir political change. Brian is what any ceo is supposed to do: maximize profits. A ceo who doesn't do this is fired. Killing ceos (who are ppl) does nothing.,12/21/2024,1,0
12/20/2024 18:48,@AARP Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,http://twitter.com/GORGO4547/statuses/1870179530549190753,individual,GORGO4547,GORGO4547 (GORGO),@AARP Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,1.59e+18,True,12/20/2024 18:48,Where is your SYMPATHY POST FOR UHC CEO BRIAN THOMPSON??,12/20/2024,1,4
12/20/2024 15:27,"@HugoVale_ @iluminatibot Brian Thompson was one of the many CEOs of the departments below   you have to understand that. the media never looks into anything and they deliberately on purpose lie to you.  the CEO of United healthcare was  knighted by Queen Elizabeth!!!
https://t.co/QbRDVboXsS",http://twitter.com/Jill2BetsyT/statuses/1870128931678105754,individual,Jill2BetsyT,Jill2BetsyT (JillianCBetsy),"@HugoVale_ @iluminatibot Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!
https://t.co/QbRDVboXsS",1.84e+18,True,12/20/2024 15:27,Brian Thompson was one of the many CEOs of the departments below you have to understand that. the media never looks into anything and they deliberately on purpose lie to you. the CEO of United healthcare was knighted by Queen Elizabeth!!!,12/20/2024,1,11
12/26/2024 20:19,@Brenn01966 You think prisoners would be chomping at the bit to murder a man who slayed a monster like Brian Thompson?,http://twitter.com/AleyckTW/statuses/1872376596407230712,individual,AleyckTW,AleyckTW (Moxie),@Brenn01966 You think prisoners would be chomping at the bit to murder a man who slayed a monster like Brian Thompson?,362089655.0,False,12/26/2024 20:19,You think prisoners would be chomping at the bit to murder a man who slayed a monster like Brian Thompson?,12/26/2024,1,7
12/26/2024 16:49,"RT @ConservBrief ABSOLUTELY DISGUSTING!

First we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yetâ€¦ https://t.co/mwIzQZANkQ",http://twitter.com/RobertJThomas1/statuses/1872323903802241120,individual,RobertJThomas1,RobertJThomas1 (Robert J. Thomas),"RT @ConservBrief ABSOLUTELY DISGUSTING!

First we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yetâ€¦ https://t.co/mwIzQZANkQ",431718747.0,True,12/26/2024 16:49,"ABSOLUTELY DISGUSTING!

First we had people publicly supporting Luigi Mangione, who brutally executed United Healthcare CEO Brian Thompson. NOW we have people making mock videos of the murder, as if the death is somehow funny. This was someone's father, brother, friend. And yetâ€¦",12/26/2024,1,20
12/25/2024 18:16,"@stevene07481403 @AhabsBones @SteveLovesAmmo ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class",http://twitter.com/MR2528015154180/statuses/1871983325172125996,individual,MR2528015154180,MR2528015154180 (MR 2),"@stevene07481403 @AhabsBones @SteveLovesAmmo ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class",1.82e+18,False,12/25/2024 18:16,"ðŸ–• Luigi and his family, he's a cowardly murderer who murdered an upper class man in cold blood in broad daylight, as for denying claims, I don't care, if your insurance company sucks go somewhere else instead of murdering the upper class",12/25/2024,1,9
12/25/2024 18:14,@WallStreetApes This is a prime example of the good of @elonmusk buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.,http://twitter.com/Colej1977/statuses/1871982841489473800,individual,Colej1977,Colej1977 (Jeff Cole),@WallStreetApes This is a prime example of the good of @elonmusk buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.,1.6e+18,False,12/25/2024 18:14,This is a prime example of the good of  buying X. Would this have came out prior to him buying X? Good on this woman coming forward and exposing UnitedHealthcare.,12/25/2024,1,21
12/25/2024 16:07,"Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.",http://twitter.com/SteinmanRuth/statuses/1871950939130875959,individual,SteinmanRuth,SteinmanRuth (Ruth Steinman),"Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.",1.24e+18,False,12/25/2024 16:07,"Luigi in jail for Christmas, but he is the one suffering now, and he does not have United healthcare.",12/25/2024,1,9
12/25/2024 8:05,"@Bwuestomo @Pinko69420 A CEO that never sees the people that get claims denied can't be defined as a murderer. Brian Thompson didn't go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.",http://twitter.com/caboosesix/statuses/1871829527481160077,individual,caboosesix,caboosesix (Clint Rhoads),"@Bwuestomo @Pinko69420 A CEO that never sees the people that get claims denied can't be defined as a murderer. Brian Thompson didn't go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.",348831684.0,False,12/25/2024 8:05,"A CEO that never sees the people that get claims denied can't be defined as a murderer. Brian Thompson didn't go to work each day with a ""how many people can I intentionally kill today"" mindset and for you to malign him as such is disgusting. Idolizing his killer even more so.",12/25/2024,1,2
12/24/2024 22:38,"@DonutOperator What would we be defending the CEO about? 

Brian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.",http://twitter.com/MattAAW/statuses/1871686940048986252,individual,MattAAW,MattAAW (MattA),"@DonutOperator What would we be defending the CEO about? 

Brian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.",2355698761.0,True,12/24/2024 22:38,"What would we be defending the CEO about? 

Brian Thompson was a great man who contributed to thousands of jobs and 100s of millions of dollars to help people get medical care.",12/24/2024,1,4
12/24/2024 0:05,RT @MenningerClinic Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info. https://t.co/Q6BrCZkf7I,http://twitter.com/JulnesMD/statuses/1871346338329506125,individual,JulnesMD,JulnesMD (Peter Siyahhan Julnes),RT @MenningerClinic Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info. https://t.co/Q6BrCZkf7I,1.84e+18,False,12/24/2024 0:05,Special announcement: We're now in-network with #UnitedHealthcare (#Optum)! Thatâ€™s good news for their members who want treatment at one of the nationâ€™s leading hospitals for psychiatric or addiction treatment. Call 713-275-5400 for more info.,12/24/2024,1,1
12/23/2024 16:33,@esjesjesj Brian Thompson didn't put anyone into medical debt.,http://twitter.com/lilliansboutiqu/statuses/1871232772410589474,individual,lilliansboutiqu,lilliansboutiqu (FreightRaider),@esjesjesj Brian Thompson didn't put anyone into medical debt.,1.44e+18,False,12/23/2024 16:33,Brian Thompson didn't put anyone into medical debt.,12/23/2024,1,4
